,name,price,quantity_sold,shop_name,url
134,"Quần jean nữ LylyshopUnisex kiểu ống rộng suông lưng cao cạp cúc phong cách ullzang chất bò mềm dày dặn đủ size S,M,L",199.000,"Đã bán 1,4k",,https://shopee.vn/Quần-jean-nữ-LylyshopUnisex-kiểu-ống-rộng-suông-lưng-cao-cạp-cúc-phong-cách-ullzang-chất-bò-mềm-dày-dặn-đủ-size-S-M-L-i.24751730.5118526550?sp_atk=ddbf0805-6131-4fb2-aff2-1ebb3a7b4314&xptdk=ddbf0805-6131-4fb2-aff2-1ebb3a7b4314
135,"Quần jean nữ ống suông rộng xám cạp cao ulzzang (Nhiều màu, có bigsize) 1Minute QJS010",129.000,"Đã bán 4,2k",,https://shopee.vn/Quần-jean-nữ-ống-suông-rộng-xám-cạp-cao-ulzzang-(Nhiều-màu-có-bigsize)-1Minute-QJS010-i.351800140.8606782805?sp_atk=02be9aa6-59dc-4d92-9d63-cb41eba86de3&xptdk=02be9aa6-59dc-4d92-9d63-cb41eba86de3
136,Quần yếm jean ZHELIHANGFEI lưng cao ống rộng phong cách retro mỹ dễ phối đồ thời trang mùa hè cho nữ,220.000,Đã bán 73,,https://shopee.vn/Quần-yếm-jean-ZHELIHANGFEI-lưng-cao-ống-rộng-phong-cách-retro-mỹ-dễ-phối-đồ-thời-trang-mùa-hè-cho-nữ-i.744827142.18725204632?sp_atk=d6b7fe2b-357a-45f1-963e-ed020ad3d86d&xptdk=d6b7fe2b-357a-45f1-963e-ed020ad3d86d
137,Ethelgirl Quần Jean Dài Lưng Cao Ống Suông Xẻ Tà Thời Trang Vintage Đường Phố Mỹ Dành Cho Nữ,99.000,"Đã bán 9,9k",,https://shopee.vn/Ethelgirl-Quần-Jean-Dài-Lưng-Cao-Ống-Suông-Xẻ-Tà-Thời-Trang-Vintage-Đường-Phố-Mỹ-Dành-Cho-Nữ-i.460971368.3073526531?sp_atk=79fd801f-bf53-4983-aa5a-3432800ee2db&xptdk=79fd801f-bf53-4983-aa5a-3432800ee2db
138,Quần Jeans Dài Rách Gối Thời Trang Dành Cho Nữ,239.509,Đã bán 17,,https://shopee.vn/Quần-Jeans-Dài-Rách-Gối-Thời-Trang-Dành-Cho-Nữ-i.734451476.19605898954?sp_atk=f310de59-d234-4015-8caf-4643cabe08b4&xptdk=f310de59-d234-4015-8caf-4643cabe08b4
139,Quần Jean Nữ Ống Rộng Dáng Suông Màu Đen Xám Và Xanh Trơn 2 Nút BASIC Dài 100cm - 429,108.000,"Đã bán 4,5k",,https://shopee.vn/Quần-Jean-Nữ-Ống-Rộng-Dáng-Suông-Màu-Đen-Xám-Và-Xanh-Trơn-2-Nút-BASIC-Dài-100cm-429-i.6262159.10210600723?sp_atk=7b0517af-98bc-4888-b690-bb090655e266&xptdk=7b0517af-98bc-4888-b690-bb090655e266
140,Quần jean sờn Lovito eo cao ống loe màu trơn phong cách thường ngày L30AD050 (màu xanh dương),225.000,Đã bán 299,,https://shopee.vn/Quần-jean-sờn-Lovito-eo-cao-ống-loe-màu-trơn-phong-cách-thường-ngày-L30AD050-(màu-xanh-dương)-i.446089250.16581852374?sp_atk=8bd2036d-ddfe-4a0a-9054-1bfd1e622388&xptdk=8bd2036d-ddfe-4a0a-9054-1bfd1e622388
141,Quần ống rộng thắt dây nơ vải Ruby cao cấp dài 100cm siêu hot M015,74.000,"Đã bán 59,9k",,https://shopee.vn/Quần-ống-rộng-thắt-dây-nơ-vải-Ruby-cao-cấp-dài-100cm-siêu-hot-M015-i.288193149.19109549050?sp_atk=5c274ffb-c80a-497d-9d95-1f1f985558a0&xptdk=5c274ffb-c80a-497d-9d95-1f1f985558a0
142,Quần jean nữ ống rộng đen xám phong cách Ulzzang School (Có Bigsize) - Quần jeans baggy suông Kyubi JC25,129.000,"Đã bán 34,9k",,https://shopee.vn/Quần-jean-nữ-ống-rộng-đen-xám-phong-cách-Ulzzang-School-(Có-Bigsize)-Quần-jeans-baggy-suông-Kyubi-JC25-i.448978223.11289182012?sp_atk=bba64495-07b4-47da-8829-aa090c50fffd&xptdk=bba64495-07b4-47da-8829-aa090c50fffd
143,"Quần jean ống rộng by ZONEF OFFICIAL, Quần đai chun, Dây rút bản to, phong cách Hàn Quốc",159.000,"Đã bán 6,7k",,https://shopee.vn/Quần-jean-ống-rộng-by-ZONEF-OFFICIAL-Quần-đai-chun-Dây-rút-bản-to-phong-cách-Hàn-Quốc-i.805909778.19257490718?sp_atk=ce0a8411-e890-42ca-acee-2884c00abf22&xptdk=ce0a8411-e890-42ca-acee-2884c00abf22
144,Quần jean nữ SELVZE lưng cao ống đứng phong cách retro Mỹ,270.000,Đã bán 3,,https://shopee.vn/Quần-jean-nữ-SELVZE-lưng-cao-ống-đứng-phong-cách-retro-Mỹ-i.460972278.16684857523?sp_atk=80866c22-e581-460e-8dbf-3f903ebb3209&xptdk=80866c22-e581-460e-8dbf-3f903ebb3209
145,Cocory vn Quần Jeans Nữ Ống Rộng Lưng Cao Phong Cách Retro Hàn Quốc,228.000,Đã bán 22,,https://shopee.vn/Cocory-vn-Quần-Jeans-Nữ-Ống-Rộng-Lưng-Cao-Phong-Cách-Retro-Hàn-Quốc-i.332345704.16284930788?sp_atk=2744278f-a4d7-4108-9219-a652eee7c826&xptdk=2744278f-a4d7-4108-9219-a652eee7c826
146,Quần jean nữ ống suông xám khói loang phong cách Streetyle (Có Bigsize) - Baggy Jeans ống rộng Kyubi TDY58,139.000,Đã bán 613,,https://shopee.vn/Quần-jean-nữ-ống-suông-xám-khói-loang-phong-cách-Streetyle-(Có-Bigsize)-Baggy-Jeans-ống-rộng-Kyubi-TDY58-i.448978223.16066790939?sp_atk=7b9497ce-cb32-4c13-91e5-1da6cf7d6aad&xptdk=7b9497ce-cb32-4c13-91e5-1da6cf7d6aad
147,"Quần jean nữ xám khói HiYOU, Quần bò nữ xám khói, phom ống suông rộng, vải jean nhập khẩu mềm mịn",156.000,Đã bán 451,,https://shopee.vn/Quần-jean-nữ-xám-khói-HiYOU-Quần-bò-nữ-xám-khói-phom-ống-suông-rộng-vải-jean-nhập-khẩu-mềm-mịn-i.391508026.16431866485?sp_atk=98ef5811-0509-48b5-b034-57572fdcb7b2&xptdk=98ef5811-0509-48b5-b034-57572fdcb7b2
148,[bG26]Quần baggy jean lưng phối thun nút cài ống rộng dài 100cm,125.000,"Đã bán 6,6k",,https://shopee.vn/-bG26-Quần-baggy-jean-lưng-phối-thun-nút-cài-ống-rộng-dài-100cm-i.259098476.2948774817?sp_atk=c24326ea-3ea3-4dbb-be8a-641abbc2b352&xptdk=c24326ea-3ea3-4dbb-be8a-641abbc2b352
149,Quần Jeans Nữ Ống Suông Chỉ Nổi Cao Cấp Form Hack Dáng Siêu Đẹp OHS3910,124.000,Đã bán 672,,https://shopee.vn/Quần-Jeans-Nữ-Ống-Suông-Chỉ-Nổi-Cao-Cấp-Form-Hack-Dáng-Siêu-Đẹp-OHS3910-i.39263040.21820356819?sp_atk=bab16a7e-2115-4ef9-9095-2389e940fdc9&xptdk=bab16a7e-2115-4ef9-9095-2389e940fdc9
150,"Quần jean rách nam đen Wash 2 màu xám ống suông dáng rộng, Quần bò rách gối cá tính  chấ vải dày dặn 20we hàn quốc",135.000,"Đã bán 2,5k",,https://shopee.vn/Quần-jean-rách-nam-đen-Wash-2-màu-xám-ống-suông-dáng-rộng-Quần-bò-rách-gối-cá-tính-chấ-vải-dày-dặn-20we-hàn-quốc-i.119017165.6568238990?sp_atk=f609ada5-914b-461a-97ad-bbbad049b6bb&xptdk=f609ada5-914b-461a-97ad-bbbad049b6bb
151,Quần jean ống rộng thêu hình rồng sành điệu cho nữ,325.071,Đã bán 37,,https://shopee.vn/Quần-jean-ống-rộng-thêu-hình-rồng-sành-điệu-cho-nữ-i.487781145.14715748868?sp_atk=98b4ad33-415d-42c0-8be5-745fc59fdd14&xptdk=98b4ad33-415d-42c0-8be5-745fc59fdd14
152,Quần baggy jean nam in thánh giá cao cấp- Quần jean ống rộng đẹp cao cấp loại 1,99.000,"Đã bán 7,3k",,https://shopee.vn/Quần-baggy-jean-nam-in-thánh-giá-cao-cấp-Quần-jean-ống-rộng-đẹp-cao-cấp-loại-1-i.39514045.13017427350?sp_atk=2db56a20-a13a-4b6a-a5ce-f1cebc088a27&xptdk=2db56a20-a13a-4b6a-a5ce-f1cebc088a27
153,Quần jean nữ ống đứng màu đen cơ bản chất bò dày dặn co dãn dành cho học sinh sinh viên RD01,148.000,"Đã bán 2,4k",,https://shopee.vn/Quần-jean-nữ-ống-đứng-màu-đen-cơ-bản-chất-bò-dày-dặn-co-dãn-dành-cho-học-sinh-sinh-viên-RD01-i.752498846.19636527343?sp_atk=67eb159c-428f-47a9-906c-d9e41f754c96&xptdk=67eb159c-428f-47a9-906c-d9e41f754c96
154,"Quần jean màu nâu nam ống rộng CẠP CAO HELLOYOU, Quần bò trắng rộng nam dáng baggy unisex Hàn Quốc top xu hướng 2023",99.000,"Đã bán 9,1k",,https://shopee.vn/Quần-jean-màu-nâu-nam-ống-rộng-CẠP-CAO-HELLOYOU-Quần-bò-trắng-rộng-nam-dáng-baggy-unisex-Hàn-Quốc-top-xu-hướng-2023-i.275899480.6779988705?sp_atk=fa198cc7-3e34-426a-985f-e423409c1086&xptdk=fa198cc7-3e34-426a-985f-e423409c1086
155,Quần Bò Đen Nam Trơn Phối Thêu Khoá Zip Ống,239.000,"Đã bán 1,9k",,https://shopee.vn/Quần-Bò-Đen-Nam-Trơn-Phối-Thêu-Khoá-Zip-Ống-i.29600811.14525366298?sp_atk=5ecc6ecd-b744-4530-ae6d-deec64a6352f&xptdk=5ecc6ecd-b744-4530-ae6d-deec64a6352f
156,quần jean nam thời trang retro quần jean nam ống suông unisex phong cách Hàn Quốc quần thể thao nam dài chất đũi cao cấp trẻ tuổi quần bò nữ from rộng quần bò nam,239.000,Đã bán 301,,https://shopee.vn/quần-jean-nam-thời-trang-retro-quần-jean-nam-ống-suông-unisex-phong-cách-Hàn-Quốc-quần-thể-thao-nam-dài-chất-đũi-cao-cấp-trẻ-tuổi-quần-bò-nữ-from-rộng-quần-bò-nam-i.379933591.14190249566?sp_atk=89eece6d-0e80-4ba7-8cdf-87425362118c&xptdk=89eece6d-0e80-4ba7-8cdf-87425362118c
157,Women New loose wide leg versatile straight bandage jeans,219.639,Đã bán 107,,https://shopee.vn/Women-New-loose-wide-leg-versatile-straight-bandage-jeans-i.776009363.18206495182?sp_atk=62abd79b-4df4-4884-b6c2-b0be990a33a4&xptdk=62abd79b-4df4-4884-b6c2-b0be990a33a4
158,"Các Mẫu Quần Jean Trắng , Xanh Xám , Vá Da Cao Cấp Cho Nam",285.000,"Đã bán 6,4k",,https://shopee.vn/Các-Mẫu-Quần-Jean-Trắng-Xanh-Xám-Vá-Da-Cao-Cấp-Cho-Nam-i.430577475.16822721603?sp_atk=2af5eca5-5261-4995-a3f7-6eec46856ee8&xptdk=2af5eca5-5261-4995-a3f7-6eec46856ee8
159,Quần Jean Nữ Ống Suông Đứng Rộng Lưng Cao Chất Bò Dày Dặn Thương Hiệu Aldore MSC8,135.000,"Đã bán 5,9k",,https://shopee.vn/Quần-Jean-Nữ-Ống-Suông-Đứng-Rộng-Lưng-Cao-Chất-Bò-Dày-Dặn-Thương-Hiệu-Aldore-MSC8-i.16574287.8971058642?sp_atk=fa48481c-cb6c-429a-8557-467a392c0de9&xptdk=fa48481c-cb6c-429a-8557-467a392c0de9
160,"QUẦN BAGGY JEASN THÊU CHỮ THẬP,QUẦN JEANS ỐNG RỘNG UNISEX NAM VÀ NỮ (có hình chụp thật)",198.000,Đã bán 776,,https://shopee.vn/QUẦN-BAGGY-JEASN-THÊU-CHỮ-THẬP-QUẦN-JEANS-ỐNG-RỘNG-UNISEX-NAM-VÀ-NỮ-(có-hình-chụp-thật)-i.486585099.16180774958?sp_atk=3707f484-3b98-4ed1-a962-20f65bf4ad3e&xptdk=3707f484-3b98-4ed1-a962-20f65bf4ad3e
161,Quần Jeans Dài Rách Gối Thời Trang Dành Cho Nam,260.370,Đã bán 46,,https://shopee.vn/Quần-Jeans-Dài-Rách-Gối-Thời-Trang-Dành-Cho-Nam-i.498023098.17483921685?sp_atk=63003084-6b39-4d79-8c77-520823bddedf&xptdk=63003084-6b39-4d79-8c77-520823bddedf
162,Quần Jean Nữ Ống Suông Thiết Kế Đường Chỉ 3 Màu Cá Tính TDSHOP Quần Bò Ống Rộng Lưng Cao Phong Cách Ulzzang,139.000,"Đã bán 8,7k",,https://shopee.vn/Quần-Jean-Nữ-Ống-Suông-Thiết-Kế-Đường-Chỉ-3-Màu-Cá-Tính-TDSHOP-Quần-Bò-Ống-Rộng-Lưng-Cao-Phong-Cách-Ulzzang-i.66495466.16171725537?sp_atk=35c87b0c-0f09-45b2-b09f-2484a46ed10b&xptdk=35c87b0c-0f09-45b2-b09f-2484a46ed10b
163,Quần bò jean nữ ống đứng co giãn suông rộng jeans cạp cao cao cấp Hottrend 2022,99.000,"Đã bán 8,9k",,https://shopee.vn/Quần-bò-jean-nữ-ống-đứng-co-giãn-suông-rộng-jeans-cạp-cao-cao-cấp-Hottrend-2022-i.727794768.17330316171?sp_atk=db410962-1d61-4130-8909-ddfd060b9252&xptdk=db410962-1d61-4130-8909-ddfd060b9252
164,Quần jean ống suông gấu xẻ gài khuy màu đen thiết kế rách lỗ phong cách đường phố cổ điển thời trang Mỹ dành cho nữ,198.000,"Đã bán 2,1k",,https://shopee.vn/Quần-jean-ống-suông-gấu-xẻ-gài-khuy-màu-đen-thiết-kế-rách-lỗ-phong-cách-đường-phố-cổ-điển-thời-trang-Mỹ-dành-cho-nữ-i.460971368.13605401309?sp_atk=3cf59eaf-3df0-4266-aeaf-5a4a057979b1&xptdk=3cf59eaf-3df0-4266-aeaf-5a4a057979b1
165,632 | Quần Bò Jeans Mặt Cười Ống Suông Rộng Cạp Cao Dáng Dài Đáng Yêu Phong Cách Học Sinh Ulzzang Hàn Quốc,185.000,"Đã bán 1,1k",,https://shopee.vn/632-Quần-Bò-Jeans-Mặt-Cười-Ống-Suông-Rộng-Cạp-Cao-Dáng-Dài-Đáng-Yêu-Phong-Cách-Học-Sinh-Ulzzang-Hàn-Quốc-i.129201853.16013757996?sp_atk=5b3e5181-f089-4a56-aab1-1ecf2f281527&xptdk=5b3e5181-f089-4a56-aab1-1ecf2f281527
166,"Quần nam jean đen ống suông rộng có BIGSIZE,quần baggy nam dáng đứng chất bò cao cấp HELLOYOU hottrend 2023",112.000,"Đã bán 10,9k",,https://shopee.vn/Quần-nam-jean-đen-ống-suông-rộng-có-BIGSIZE-quần-baggy-nam-dáng-đứng-chất-bò-cao-cấp-HELLOYOU-hottrend-2023-i.744258715.17464266381?sp_atk=d1861bbb-18eb-4cf2-a40a-324be9a63dac&xptdk=d1861bbb-18eb-4cf2-a40a-324be9a63dac
167,"[Có size lớn] Quần baggy jean rách 17.3 3 line, kèm video tự quay",110.000,"Đã bán 12,4k",,https://shopee.vn/-Có-size-lớn-Quần-baggy-jean-rách-17.3-3-line-kèm-video-tự-quay-i.35252421.9837298314?sp_atk=58bbcf84-0a64-4551-9af8-b938f5ce06d0&xptdk=58bbcf84-0a64-4551-9af8-b938f5ce06d0
168,Quần Sọt Ngố Lửng Ống Rộng Nữ Chất Bò Lưng Cao ULZZANG Hot 2022,85.000,"Đã bán 8,6k",,https://shopee.vn/Quần-Sọt-Ngố-Lửng-Ống-Rộng-Nữ-Chất-Bò-Lưng-Cao-ULZZANG-Hot-2022-i.410557043.19902721856?sp_atk=c372e8e2-c758-4611-ba30-c64165b7f1b6&xptdk=c372e8e2-c758-4611-ba30-c64165b7f1b6
169,Quần bò jean nữ ống loe đứng rộng suông co giãn jeans cạp cao cao cấp Hottrend 2022 CHERRY T023,109.000,"Đã bán 30,8k",,https://shopee.vn/Quần-bò-jean-nữ-ống-loe-đứng-rộng-suông-co-giãn-jeans-cạp-cao-cao-cấp-Hottrend-2022-CHERRY-T023-i.457038786.11271803296?sp_atk=3733cb56-9f5a-44df-bfee-a18086db7180&xptdk=3733cb56-9f5a-44df-bfee-a18086db7180
170,Hàng Có Sẵn Quần Jean Ống Rộng Thẳng Dây Lưng Cao Phong Cách Mới Mùa Hè Màu Xám Khói Dáng Rộng Cho Nữ,177.000,Đã bán 15,,https://shopee.vn/Hàng-Có-Sẵn-Quần-Jean-Ống-Rộng-Thẳng-Dây-Lưng-Cao-Phong-Cách-Mới-Mùa-Hè-Màu-Xám-Khói-Dáng-Rộng-Cho-Nữ-i.734451476.18324673378?sp_atk=8bb5cfaa-9afb-404b-aebc-7544e8191a18&xptdk=8bb5cfaa-9afb-404b-aebc-7544e8191a18
171,quần jeans lưng cao 2 gang tay rách gối hot trend 2021,142.500,Đã bán 781,,https://shopee.vn/quần-jeans-lưng-cao-2-gang-tay-rách-gối-hot-trend-2021-i.254362625.13951238599?sp_atk=8388c8ef-1fa0-4f46-8d43-4d3219e31ef5&xptdk=8388c8ef-1fa0-4f46-8d43-4d3219e31ef5
172,Quần jean nam ống rộng rêu rách - phong cách,169.000,Đã bán 920,,https://shopee.vn/Quần-jean-nam-ống-rộng-rêu-rách-phong-cách-i.22334363.21351598937?sp_atk=477bcfd6-cffa-4ce3-a01f-0e991e9026d5&xptdk=477bcfd6-cffa-4ce3-a01f-0e991e9026d5
173,Quần bò suông đậm mài nhẹ,260.000,Đã bán 256,,https://shopee.vn/Quần-bò-suông-đậm-mài-nhẹ-i.423353965.11396143621?sp_atk=1961b888-e15d-4823-bdc9-49e4eadd8744&xptdk=1961b888-e15d-4823-bdc9-49e4eadd8744
174,Quần ống đứng suông đen rách gối cạp cao chất Jeans dãn dễ mix đồ,129.000,Đã bán 656,,https://shopee.vn/Quần-ống-đứng-suông-đen-rách-gối-cạp-cao-chất-Jeans-dãn-dễ-mix-đồ-i.29480567.20211632348?sp_atk=f8fc635a-ae43-4dab-9c4d-26e11a5979cc&xptdk=f8fc635a-ae43-4dab-9c4d-26e11a5979cc
175,"Quần ống rộng dáng suông nữ cạp cao, quần jean kaki ống đứng trơn màu nâu tây sang chảnh size SML",129.100,"Đã bán 9,2k",,https://shopee.vn/Quần-ống-rộng-dáng-suông-nữ-cạp-cao-quần-jean-kaki-ống-đứng-trơn-màu-nâu-tây-sang-chảnh-size-SML-i.129992774.15144017162?sp_atk=2d4c8fd9-cac6-43e6-b15e-0c9f19497502&xptdk=2d4c8fd9-cac6-43e6-b15e-0c9f19497502
176,"💥QUẦN SIÊU ĐẸP, SIÊU RẺ💥 QUẦN SUÔNG TRƠN XANH-KHÓI-ĐEN",85.000,"Đã bán 1,1k",,https://shopee.vn/💥QUẦN-SIÊU-ĐẸP-SIÊU-RẺ💥-QUẦN-SUÔNG-TRƠN-XANH-KHÓI-ĐEN-i.33595205.17804124560?sp_atk=3006f2de-9f8a-492c-93b0-917329a2c6ab&xptdk=3006f2de-9f8a-492c-93b0-917329a2c6ab
177,[DÀI 103-105cm]Quần Jean Nữ Aiori Fashion Ống Suông Lưng Cao Trắng Đen Quần Bò Ống Rộng Hàng Cao Cấp A001,175.000,"Đã bán 9,2k",,https://shopee.vn/-DÀI-103-105cm-Quần-Jean-Nữ-Aiori-Fashion-Ống-Suông-Lưng-Cao-Trắng-Đen-Quần-Bò-Ống-Rộng-Hàng-Cao-Cấp-A001-i.437185449.8358178648?sp_atk=f4fdc68b-53ee-40b1-9ac5-6d698a4edf85&xptdk=f4fdc68b-53ee-40b1-9ac5-6d698a4edf85
178,quần jean đen rách vuông to ( ảnh thật ),219.000,Đã bán 94,,https://shopee.vn/quần-jean-đen-rách-vuông-to-(-ảnh-thật-)-i.92409466.23320920416?sp_atk=4eac8acb-35f0-495f-b794-872214152383&xptdk=4eac8acb-35f0-495f-b794-872214152383
179,Honypove Quần Jean Nữ Ống Đứng Phối Lông Thời Trang Hàn Quốc Nhiều Màu Sắc Lựa Chọn,197.000,Đã bán 103,,https://shopee.vn/Honypove-Quần-Jean-Nữ-Ống-Đứng-Phối-Lông-Thời-Trang-Hàn-Quốc-Nhiều-Màu-Sắc-Lựa-Chọn-i.446689437.14791306116?sp_atk=4a41da89-fa0a-4783-a481-9defadf64b3f&xptdk=4a41da89-fa0a-4783-a481-9defadf64b3f
180,"Quần Jeans Baggy Nam Ống Rộng Dáng Suông, cam kết Giặt không phai màu - HÀNG CAO CẤP LOẠI 1",132.000,"Đã bán 15,6k",,https://shopee.vn/Quần-Jeans-Baggy-Nam-Ống-Rộng-Dáng-Suông-cam-kết-Giặt-không-phai-màu-HÀNG-CAO-CẤP-LOẠI-1-i.130154555.12117765582?sp_atk=0c7edad8-b936-4e84-8a06-15568b4e9892&xptdk=0c7edad8-b936-4e84-8a06-15568b4e9892
181,Quần dài denim ống rộng phối màu gradient thời trang 2021 cho nữ,213.000,Đã bán 194,,https://shopee.vn/Quần-dài-denim-ống-rộng-phối-màu-gradient-thời-trang-2021-cho-nữ-i.428922885.8674978520?sp_atk=28f52700-62af-4c3b-ac4c-6a8664f09e89&xptdk=28f52700-62af-4c3b-ac4c-6a8664f09e89
182,"Quần jean nam đen không rách gối chất bò cao cấp co dãn 4 chiều, quần rin nam đẹp 99AD NHIỀU MẪU HOT",149.000,"Đã bán 12,6k",,https://shopee.vn/Quần-jean-nam-đen-không-rách-gối-chất-bò-cao-cấp-co-dãn-4-chiều-quần-rin-nam-đẹp-99AD-NHIỀU-MẪU-HOT-i.148407410.2495689539?sp_atk=46a82030-9748-4180-9651-b5e55ce75677&xptdk=46a82030-9748-4180-9651-b5e55ce75677
183,Quần jean baggy nam ống suông màu loang trơn chất jean dày dặn co dãn mềm mại hot trend quần baggy nam PTZ.sg68 B801,142.800,"Đã bán 9,5k",,https://shopee.vn/Quần-jean-baggy-nam-ống-suông-màu-loang-trơn-chất-jean-dày-dặn-co-dãn-mềm-mại-hot-trend-quần-baggy-nam-PTZ.sg68-B801-i.519706283.15885957471?sp_atk=b2a9ea00-3e0f-4c92-a3ee-9f65cbd8cc22&xptdk=b2a9ea00-3e0f-4c92-a3ee-9f65cbd8cc22
184,Quần Jean Nữ Ống Suông Xám Dáng Suông Lưng Cao OHS3100,114.000,"Đã bán 7,3k",,https://shopee.vn/Quần-Jean-Nữ-Ống-Suông-Xám-Dáng-Suông-Lưng-Cao-OHS3100-i.39263040.4016964398?sp_atk=ec942673-5086-4fec-bbf0-0633f16de99b&xptdk=ec942673-5086-4fec-bbf0-0633f16de99b
185,Quần jean kaki nữ ống rộng dáng suông cạp cao màu nâu tây be trắng (có bigsize) - quần jeans ống đứng trơn KYUBI QK28,139.000,Đã bán 812,,https://shopee.vn/Quần-jean-kaki-nữ-ống-rộng-dáng-suông-cạp-cao-màu-nâu-tây-be-trắng-(có-bigsize)-quần-jeans-ống-đứng-trơn-KYUBI-QK28-i.448978223.18909716580?sp_atk=d8a657fb-e234-41b9-af84-c6db32ddcae6&xptdk=d8a657fb-e234-41b9-af84-c6db32ddcae6
186,Quần denim dài ống rộng thời trang cho nữ,324.000,Đã bán 125,,https://shopee.vn/Quần-denim-dài-ống-rộng-thời-trang-cho-nữ-i.292550083.16820292759?sp_atk=ec9644a6-1d91-43c4-9c2c-9f196e77ef5e&xptdk=ec9644a6-1d91-43c4-9c2c-9f196e77ef5e
187,【mua Một Tặng Một】Quần jean dài ống suông lưng cao thời trang Hong Kong retro mùa xuân thu cho nữ,248.000,"Đã bán 1,2k",,https://shopee.vn/【mua-Một-Tặng-Một】Quần-jean-dài-ống-suông-lưng-cao-thời-trang-Hong-Kong-retro-mùa-xuân-thu-cho-nữ-i.428167795.10132100797?sp_atk=ce68a9d9-a4fe-4bbc-8b0d-58ad4b9f361b&xptdk=ce68a9d9-a4fe-4bbc-8b0d-58ad4b9f361b
188,Quần Biker Nam Rách Gối Phối Da Nhăn Cực Đỉnh,329.000,"Đã bán 2,8k",,https://shopee.vn/Quần-Biker-Nam-Rách-Gối-Phối-Da-Nhăn-Cực-Đỉnh-i.29600811.8033797936?sp_atk=f971c2be-7a1b-456e-a066-63a5fd902a59&xptdk=f971c2be-7a1b-456e-a066-63a5fd902a59
189,Quần Kaki Jean Nữ Ống Rộng Lưng Cao Dáng Suông Phong Cách Ulzzang Cực Chất Màu Trắng Trơn 3 size SML 522,99.000,Đã bán 345,,https://shopee.vn/Quần-Kaki-Jean-Nữ-Ống-Rộng-Lưng-Cao-Dáng-Suông-Phong-Cách-Ulzzang-Cực-Chất-Màu-Trắng-Trơn-3-size-SML-522-i.6262159.21713541697?sp_atk=a4dd5804-03f9-4d9c-9c78-20bb1cca1c1d&xptdk=a4dd5804-03f9-4d9c-9c78-20bb1cca1c1d
190,Quần Jeans ống loe xanh nhạt Meisy,189.000,"Đã bán 3,4k",,https://shopee.vn/Quần-Jeans-ống-loe-xanh-nhạt-Meisy-i.37169157.13485930377?sp_atk=8154a6a5-e9e5-4a92-a316-a4330f729417&xptdk=8154a6a5-e9e5-4a92-a316-a4330f729417
191,Quần jean nam màu đen đậm trơn rách gối chất bò cao cấp co dãn 4 chiều đẹp from dáng rin skinny ADO Q63,149.000,"Đã bán 1,3k",,https://shopee.vn/Quần-jean-nam-màu-đen-đậm-trơn-rách-gối-chất-bò-cao-cấp-co-dãn-4-chiều-đẹp-from-dáng-rin-skinny-ADO-Q63-i.389747365.4586661846?sp_atk=4aa4ca5b-8ec3-4383-b16d-01455e30b47c&xptdk=4aa4ca5b-8ec3-4383-b16d-01455e30b47c
192,[Mã BMLT30 giảm đến 30K đơn 299K] Quần jean nam baggy dáng suông rộng SL1033 STARLORD,156.000,Đã bán 485,,https://shopee.vn/-Mã-BMLT30-giảm-đến-30K-đơn-299K-Quần-jean-nam-baggy-dáng-suông-rộng-SL1033-STARLORD-i.98325833.16977615460?sp_atk=53d042c3-b908-4d6b-9f38-23e3bf09edfc&xptdk=53d042c3-b908-4d6b-9f38-23e3bf09edfc
193,"[Bigsize 55-85kg] Quần Suông Dài Ống Rộng Xanh Đậm Rách 3103, Lưng Cao, Không Giãn, Dài 105cm",202.000,Đã bán 397,,https://shopee.vn/-Bigsize-55-85kg-Quần-Suông-Dài-Ống-Rộng-Xanh-Đậm-Rách-3103-Lưng-Cao-Không-Giãn-Dài-105cm-i.43070305.11098497836?sp_atk=5a0d907e-287c-491d-9ed2-90e4536ad721&xptdk=5a0d907e-287c-491d-9ed2-90e4536ad721
194,Quần Jeans Loang Rách Ống Rộng Nữ [FREESHIP] 🌸 Culottes jean dáng suông cạp cao màu  ĐEN Ulzzang HOT 🌸,115.000,Đã bán 787,,https://shopee.vn/Quần-Jeans-Loang-Rách-Ống-Rộng-Nữ-FREESHIP-🌸-Culottes-jean-dáng-suông-cạp-cao-màu-ĐEN-Ulzzang-HOT-🌸-i.22801046.12341175414?sp_atk=dd4ce668-265f-4434-9782-71694f57b753&xptdk=dd4ce668-265f-4434-9782-71694f57b753
195,"Quần jean ống rộng nữ , quần ống suông nữ màu đen trắng kem kaki jean form basic chất bò trẻ trung năng động 23thang9",135.000,"Đã bán 4,6k",,https://shopee.vn/Quần-jean-ống-rộng-nữ-quần-ống-suông-nữ-màu-đen-trắng-kem-kaki-jean-form-basic-chất-bò-trẻ-trung-năng-động-23thang9-i.745093935.23602051672?sp_atk=1613a006-0408-452e-94c4-d9c8ef512e89&xptdk=1613a006-0408-452e-94c4-d9c8ef512e89
